"trajectory_id","trajectory_value"
"1427",1
"1427",1
"1427",1
"1427",1
"1427",1
"1427",2
"1427",1
"1427",1
"1427",1
"1427",1
"1427",2
"1427",1
"1427",1
"1427",1
"1427",2
"1427",2
"1427",2
"1427",1
"1427",1
"1427",1
"1427",1
"1437",1
"1437",1
"1437",2
"1437",1
"1437",1
"1437",1
"1437",1
"1437",1
"1437",1
"1437",1
"1437",2
"1437",2
"1437",2
"1447",3
"1447",1
"1447",1
"1447",1
"1447",1
"1447",1
"1447",1
"1447",2
"1447",1
"1447",1
"1447",2
"1447",1
"1447",1
"1447",2
"1447",2
"1457",1
"1457",1
"1457",1
"1457",1
"1457",1
"1457",1
"1457",2
"1457",1
"1457",1
"1457",1
"1457",1
"1457",2
"1457",1
"1457",2
"1457",3
"1457",2
"1457",1
"1457",1
"1457",3
"1467",1
"1467",1
"1467",2
"1467",1
"1467",1
"1467",1
"1467",1
"1467",1
"1467",1
"1467",2
"1467",1
"1467",3
"1467",1
"1467",1
"1487",1
"1487",2
"1487",1
"1487",1
"1487",1
"1487",1
"1487",2
"1487",2
"1487",1
"1487",2
"1487",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",1
"1497",2
"1497",1
"1497",1
"1527",1
"1527",2
"1527",1
"1527",1
"1527",1
"1527",1
"1527",1
"1527",1
"1527",1
"1527",1
"1527",1
"1527",2
"1537",1
"1537",1
"1537",2
"1537",1
"1537",1
"1537",2
"1537",1
"1537",2
"1537",2
"1537",1
"1537",1
"1707",1
"1707",1
"1707",2
"1707",1
"1707",1
"1707",1
"1707",1
"1707",1
"1707",4
"1707",1
"1707",1
"1707",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"1777",1
"28512",1
"28512",1
"28512",1
"28512",1
"28512",1
"28512",1
"28512",1
"28512",1
"28512",2
"28512",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",1
"28612",2
"28612",1
"28612",1
"28612",1
"28612",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",2
"28712",1
"28712",1
"28712",1
"28712",1
"28712",2
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28712",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",2
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28812",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"28912",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",2
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",2
"29012",1
"29012",2
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",1
"29012",2
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",2
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29112",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29212",1
"29312",1
"29312",2
"29312",1
"29312",1
"29312",1
"29312",1
"29312",1
"29312",1
"29312",1
"29312",1
"29312",1
"29312",2
"29312",1
"29312",1
"29312",2
"29412",1
"29412",1
"29412",1
"29412",1
"29412",1
"29412",1
"29412",2
"29412",1
"29412",1
"29412",1
"29412",1
"29412",2
"29412",1
"29412",1
"29412",1
"29412",1
"29412",1
"29412",1
"29412",2
"29412",1
"29412",1
"29412",2
"29412",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",1
"29512",2
"30912",1
"30912",1
"30912",1
"30912",1
"30912",1
"30912",1
"30912",1
"30912",1
"30912",1
"30912",3
"30912",2
"30912",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"32914",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",1
"33014",2
"33014",1
"33114",1
"33114",1
"33114",1
"33114",1
"33114",1
"33114",1
"33114",2
"33114",1
"33114",1
"33114",1
"33114",1
"33114",2
"33114",1
"33114",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",1
"33214",2
"33414",1
"33414",1
"33414",1
"33414",1
"33414",1
"33414",1
"33414",1
"33414",4
"33414",1
"33414",1
"33414",1
"33414",1
"33414",2
"33414",1
"33414",3
"33414",2
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",2
"33514",1
"33514",1
"33514",1
"33514",3
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33514",1
"33614",1
"33614",1
"33614",3
"33614",1
"33614",1
"33614",1
"33614",1
"33614",2
"33614",1
"33614",2
"33614",1
"33614",1
"33614",1
"33714",1
"33714",1
"33714",1
"33714",1
"33714",1
"33714",2
"33714",1
"33714",1
"33714",1
"33714",1
"33714",1
"33814",1
"33814",2
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",1
"33814",2
"33814",1
"33914",1
"33914",1
"33914",2
"33914",1
"33914",1
"33914",1
"33914",1
"33914",1
"33914",1
"33914",2
"33914",1
"33914",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",2
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",1
"34214",2
"34214",1
"34214",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",2
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34314",1
"34714",1
"34714",1
"34714",1
"34714",1
"34714",2
"34714",1
"34714",1
"34714",2
"34714",1
"34714",1
"34714",1
"35414",1
"35414",1
"35414",1
"35414",2
"35414",1
"35414",1
"35414",1
"35414",1
"35414",1
"35414",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"35914",1
"36414",1
"36414",1
"36414",1
"36414",2
"36414",1
"36414",1
"36414",1
"36414",1
"36414",1
"36414",3
"47019",1
"47019",1
"47019",1
"47019",1
"47019",2
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",1
"47019",3
"47019",1
"47019",2
"47019",2
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",2
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",1
"47119",2
"47119",1
"47219",1
"47219",1
"47219",1
"47219",2
"47219",1
"47219",1
"47219",1
"47219",1
"47219",1
"47219",1
"47219",1
"47219",1
"47219",1
"47219",3
"47219",2
"47219",1
"47219",1
"47219",1
"47219",1
"47219",2
"47219",1
"47219",1
"47219",2
"47219",1
"47319",1
"47319",1
"47319",1
"47319",1
"47319",1
"47319",1
"47319",2
"47319",2
"47319",1
"47319",1
"47319",1
"47319",1
"47319",3
"47319",1
"47319",1
"47319",1
"47319",1
"47319",1
"47319",2
"47319",1
"47419",1
"47419",2
"47419",1
"47419",1
"47419",1
"47419",1
"47419",1
"47419",1
"47419",1
"47419",1
"47419",3
"47419",1
"47419",1
"47419",1
"47419",1
"47419",3
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",1
"47519",2
"47519",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47619",1
"47819",3
"47819",2
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",2
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",1
"47819",2
"47819",1
"47819",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"47919",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",2
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",1
"48219",2
"48219",1
"48219",1
"48219",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",2
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"48319",1
"63225",1
"63225",4
"63225",2
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",2
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",1
"63225",2
"63225",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",2
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",1
"63425",2
"63425",1
"63425",2
"63425",1
"63425",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",2
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63525",1
"63625",1
"63625",1
"63625",1
"63625",1
"63625",2
"63625",1
"63625",1
"63625",1
"63625",1
"63625",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",2
"63725",1
"63725",1
"63725",2
"63725",1
"63725",1
"63725",1
"63725",2
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63725",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",2
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",1
"63825",2
"63825",2
"63825",1
"63825",1
"63825",1
"63825",2
"63825",1
"63825",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",2
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",1
"63925",2
"63925",1
"63925",1
"63925",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64025",1
"64125",1
"64125",1
"64125",2
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",1
"64125",2
"64125",1
"64125",2
"64225",1
"64225",1
"64225",1
"64225",2
"64225",1
"64225",1
"64225",1
"64225",1
"64225",2
"64225",1
"64225",1
"64225",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",2
"64325",1
"64325",1
"64325",1
"64325",2
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",2
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",2
"64325",1
"64325",1
"64325",1
"64325",1
"64325",1
"64325",2
"64325",1
"64325",2
"64325",1
"64325",1
"64325",1
"64425",1
"64425",1
"64425",2
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64425",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",1
"64525",2
"64525",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",1
"64625",2
"64625",1
"64625",2
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64725",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",1
"64825",2
"64825",1
"64825",2
"64825",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",1
"90834",2
"90834",1
"90834",1
"90834",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"90934",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",1
"91034",2
"91034",1
"91034",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",1
"91134",2
"91134",1
"91134",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",2
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",1
"91234",3
"91234",1
"91234",1
"91234",2
"91234",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",1
"91334",2
"91334",2
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92034",1
"92134",1
"92134",1
"92134",1
"92134",1
"92134",1
"92134",2
"92134",1
"92134",1
"92134",1
"92134",1
"92134",1
"92134",1
"92134",1
"92334",1
"92334",1
"92334",1
"92334",1
"92334",1
"92334",1
"92334",2
"92334",1
"92334",1
"92334",1
"92334",1
"92534",2
"92534",1
"92534",1
"92534",1
"92534",1
"92534",1
"92534",1
"92534",1
"92534",1
"92534",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93134",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",2
"93234",1
"93234",1
"93234",2
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93234",1
"93434",1
"93434",2
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",1
"93434",3
"93434",1
"93434",2
"93434",1
"93434",1
"93434",1
"93434",1
"93534",1
"93534",1
"93534",1
"93534",1
"93534",2
"93534",1
"93534",1
"93534",1
"93534",1
"93534",2
"93634",2
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93634",1
"93734",1
"93734",2
"93734",1
"93734",1
"93734",1
"93734",2
"93734",1
"93734",1
"93734",1
"93734",1
"93734",1
"93734",2
"93834",1
"93834",1
"93834",2
"93834",1
"93834",2
"93834",1
"93834",1
"93834",1
"93834",1
"93834",1
"93834",2
"93834",1
"93834",1
"93834",2
"93934",1
"93934",1
"93934",1
"93934",2
"93934",1
"93934",1
"93934",1
"93934",1
"93934",1
"93934",1
"93934",1
"93934",1
"93934",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",1
"94034",2
"94034",2
"94034",1
"94234",2
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",1
"94234",2
"94334",1
"94334",1
"94334",2
"94334",1
"94334",2
"94334",1
"94334",1
"94334",2
"94334",1
"94334",1
"94334",1
"94334",1
"94534",1
"94534",1
"94534",1
"94534",1
"94534",1
"94534",1
"94534",1
"94534",1
"94534",2
"94534",1
"94534",1
"94534",1
"94534",1
"94534",2
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94634",1
"94734",1
"94734",1
"94734",1
"94734",1
"94734",1
"94734",1
"94734",1
"94734",1
"94734",2
"94734",1
"94734",1
"94734",1
"94734",1
"94734",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",2
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134450",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",1
"134550",2
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134650",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",2
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134750",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",3
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134850",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",2
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"134950",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",1
"135250",2
"135250",1
"135250",1
"135250",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",2
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135350",1
"135750",1
"135750",1
"135750",1
"135750",1
"135750",1
"135750",1
"135750",1
"135750",1
"135750",2
"135750",1
"135850",1
"135850",1
"135850",1
"135850",1
"135850",1
"135850",1
"135850",1
"135850",1
"135850",2
"135850",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"135950",1
"151356",1
"151356",1
"151356",1
"151356",1
"151356",1
"151356",1
"151356",1
"151356",2
"151356",2
"151356",1
"151356",2
"151356",1
"151456",1
"151456",2
"151456",2
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",2
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",1
"151456",4
"151456",1
"151456",1
"151456",1
"151556",1
"151556",1
"151556",2
"151556",3
"151556",2
"151556",1
"151556",1
"151556",1
"151556",1
"151556",1
"151556",1
"151556",1
"151556",1
"151556",3
"151556",1
"151556",1
"151556",1
"151556",2
"151556",1
"151656",1
"151656",1
"151656",1
"151656",2
"151656",1
"151656",1
"151656",1
"151656",2
"151656",2
"151656",1
"151656",2
"151656",1
"151656",1
"151656",1
"151656",1
"151656",1
"151656",1
"151656",2
"151656",2
"151656",2
"151656",1
"151656",3
"151656",2
"151756",1
"151756",1
"151756",1
"151756",1
"151756",1
"151756",1
"151756",2
"151756",1
"151756",2
"151756",1
"151756",2
"151756",2
"151756",2
"151756",2
"151856",1
"151856",1
"151856",1
"151856",3
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",2
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",1
"151856",2
"151856",3
"151856",2
"151856",1
"151856",3
"151856",2
"151856",1
"151856",1
"151856",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",2
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",1
"151956",2
"152056",3
"152056",1
"152056",2
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",1
"152056",3
"152056",1
"152056",2
"152156",2
"152156",1
"152156",1
"152156",1
"152156",1
"152156",1
"152156",1
"152156",4
"152156",2
"152156",1
"152156",2
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",1
"152256",2
"152256",3
"152256",2
"152656",1
"152656",1
"152656",1
"152656",1
"152656",1
"152656",1
"152656",1
"152656",1
"152656",1
"152656",2
"152656",1
"152656",1
"152656",1
"154256",1
"154256",1
"154256",1
"154256",2
"154256",2
"154256",1
"154256",1
"154256",2
"154256",2
"154256",1
"154256",1
"154256",2
"154256",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",4
"173065",2
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173065",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",2
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173165",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",2
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173265",1
"173465",1
"173465",1
"173465",1
"173465",1
"173465",1
"173465",1
"173465",2
"173465",1
"173465",1
"173465",1
"173465",1
"173465",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",2
"173565",1
"173565",1
"173565",2
"173565",1
"173565",1
"173565",1
"173565",4
"173565",1
"173565",1
"173565",1
"173565",1
"173565",1
"173565",2
"173565",1
"173565",1
"173565",1
"173665",1
"173665",1
"173665",2
"173665",2
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173665",1
"173765",1
"173765",1
"173765",1
"173765",2
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",1
"173765",2
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",1
"173865",2
"173965",1
"173965",1
"173965",1
"173965",1
"173965",1
"173965",1
"173965",1
"173965",2
"173965",1
"173965",2
"173965",2
"173965",1
"173965",1
